5535504300bce7566b62aa03	DTOXS	c;t	RNASeq	Cardiotoxicity Signatures	"{'type': 'FDA approved drug', 'name': 'Afatinib'}"	"{""tissue"": ""heart"", ""type"": ""cell line"", ""class"": ""normal"", ""name"": ""Promocell myocytes line 1""}"
5535504300bce7566b62aa04	DTOXS	c;p	Proteomics	Cardiotoxicity Signatures	"{'type': 'FDA approved drug', 'name': 'Afatinib'}"	"{""tissue"": ""heart"", ""type"": ""cell line"", ""class"": ""normal"", ""name"": ""Promocell myocytes line 1""}"
5535504300bce7566b62aa05	DTOXS	c;p	Western blots/PCR (validation assays)	Cardiotoxicity Signatures	"{'type': 'FDA approved drug', 'name': 'Afatinib'}"	"{""tissue"": ""heart"", ""type"": ""cell line"", ""class"": ""normal"", ""name"": ""Promocell myocytes line 1""}"
5535504300bce7566b62aa06	DTOXS	c;t	RNASeq	Cardiotoxicity Signatures	"{'type': 'FDA approved drug', 'name': 'Afatinib'}"	"{""tissue"": ""heart"", ""type"": ""cell line"", ""class"": ""normal"", ""name"": ""Promocell myocytes line 4""}"
5535504300bce7566b62aa07	DTOXS	c;p	Proteomics	Cardiotoxicity Signatures	"{'type': 'FDA approved drug', 'name': 'Afatinib'}"	"{""tissue"": ""heart"", ""type"": ""cell line"", ""class"": ""normal"", ""name"": ""Promocell myocytes line 4""}"
5535504300bce7566b62aa08	DTOXS	c;p	Western blots/PCR (validation assays)	Cardiotoxicity Signatures	"{'type': 'FDA approved drug', 'name': 'Afatinib'}"	"{""tissue"": ""heart"", ""type"": ""cell line"", ""class"": ""normal"", ""name"": ""Promocell myocytes line 4""}"
5535504300bce7566b62aa09	DTOXS	c;t	RNASeq	Cardiotoxicity Signatures	"{'type': 'FDA approved drug', 'name': 'Afatinib'}"	"{""tissue"": ""heart"", ""type"": ""iPSC differentiated"", ""class"": ""normal"", ""name"": ""Mount Sinai iPSC-derived myocytes line 1""}"
5535504300bce7566b62aa0a	DTOXS	c;p	Proteomics	Cardiotoxicity Signatures	"{'type': 'FDA approved drug', 'name': 'Afatinib'}"	"{""tissue"": ""heart"", ""type"": ""iPSC differentiated"", ""class"": ""normal"", ""name"": ""Mount Sinai iPSC-derived myocytes line 1""}"
5535504300bce7566b62aa0b	DTOXS	c;p	Western blots/PCR (validation assays)	Cardiotoxicity Signatures	"{'type': 'FDA approved drug', 'name': 'Afatinib'}"	"{""tissue"": ""heart"", ""type"": ""iPSC differentiated"", ""class"": ""normal"", ""name"": ""Mount Sinai iPSC-derived myocytes line 1""}"
5535504300bce7566b62aa0c	DTOXS	defer;t	RNASeq	"Cardiomyocyte ""Efficacy/Toxicity Ratio"" Joint project- Collaborators: ISMMS, UCI, HMS, Broad/Golub, Broad/Jaffe, OHSU & DCIC*"	"{'type': 'FDA approved drug', 'name': 'Afatinib'}"	"{""name"": "" Which four? Birtwistle unsure of structure""}"
5535504300bce7566b62aa0d	DTOXS	defer;p	Proteomics	"Cardiomyocyte ""Efficacy/Toxicity Ratio"" Joint project- Collaborators: ISMMS, UCI, HMS, Broad/Golub, Broad/Jaffe, OHSU & DCIC*"	"{'type': 'FDA approved drug', 'name': 'Afatinib'}"	"{""name"": "" Which four? Birtwistle unsure of structure""}"
